label,name1,name2,freq
2,丁奉,承渊,2
8,山涛,巨源,1
9,卫瓘,伯玉,7
25,王肃,子雍,1
30,王祥,休徵,2
44,邓艾,土载,14
62,司马师,子元,4
63,司马防,建公,1
64,司马炎,安世,6
65,司马昭,子尚,10
68,司马望,子初,1
70,司马懿,仲达,3
101,刘备,玄德,1
128,孙休,子烈,1
175,何曾,颖老,4
202,张翼,伯恭,1
204,陆抗,幼节,1
206,陆逊,伯言,1
217,陈骞,休渊,1
256,荀顗,景倩,2
260,胡烈,玄武,5
261,胡渊,世元,3
270,郤正,令先,5
272,姜维,伯约,15
293,贾充,公闾,8
321,诸葛亮,孔明,1
333,曹丕,子桓,3
337,曹奂,景明,3
348,曹操,孟德,3
358,董厥,龚袭,1
388,裴秀,季彦,5
391,廖化,元俭,1
393,谯周,允南,2
394,樊建,长元,2
