label,name1,name2,freq
5,丁廙,敬礼,2
6,于禁,文则,1
28,王路,文舒,1
40,公孙瓒,伯圭,2
49,孔融,文举,2
56,田丰,元皓,4
71,边让,文礼,1
75,吕布,奉先,3
100,刘岱,公山,23
101,刘备,玄德,36
118,关羽,云长,17
120,许攸,子远,5
137,孙乾,公祜,4
157,杨彪,文先,1
160,李典,曼成,1
172,何进,遂高,1
181,张飞,翼德,16
188,张郃,隽乂,1
214,陈琳,孔璋,4
216,陈登,元龙,3
241,审配,正南,5
252,荀彧,文若,2
255,荀谌,友若,2
283,袁绍,本初,10
332,曹仁,子孝,1
340,曹洪,子廉,1
348,曹操,孟德,17
351,淳于琼,仲简,1
354,董卓,仲颖,3
371,程昱,仲德,1
383,简雍,宪和,1
387,臧霸,宣高,1
404,糜芳,子方,1
