label,name1,name2,freq
12,马忠,德信,2
17,王双,子全,13
18,王平,子均,2
60,乐进,文谦,1
70,司马懿,仲达,13
125,孙礼,德达,14
127,孙权,仲谋,5
130,孙坚,文台,1
142,孙策,伯符,1
143,孙登,子高,1
153,杨仪,威公,1
182,张辽,文选,1
183,张休,叔嗣,1
188,张郃,隽乂,10
191,张昭,子布,7
200,张嶷,伯歧,2
206,陆逊,伯言,6
219,陈震,孝起,2
272,姜维,伯约,8
305,顾雍,元叹,1
318,郭淮,伯济,5
321,诸葛亮,孔明,39
322,诸葛恪,元逊,2
326,诸葛瑾,子瑜,4
341,曹真,子丹,16
346,曹睿,元仲,1
362,蒋琬,公琰,1
368,韩暨,公至,3
384,满宠,伯宁,1
403,魏延,文长,14
