label,name1,name2,freq
37,太史慈,子义,15
52,甘宁,兴霸,1
60,乐进,文谦,5
99,刘表,景升,3
101,刘备,玄德,24
118,关羽,云长,39
127,孙权,仲谋,15
160,李典,曼成,5
181,张飞,翼德,11
182,张辽,文选,15
185,张纮,子纲,1
191,张昭,子布,2
202,张翼,伯恭,1
206,陆逊,伯言,1
226,金旋,元机,8
232,周瑜,公瑾,1
245,孟建,公威,1
246,赵云,子龙,3
312,凌统,公绩,1
321,诸葛亮,孔明,17
326,诸葛瑾,子瑜,1
330,黄忠,汉升,36
357,董袭,元代,1
372,程普,德谋,5
377,鲁肃,子敬,2
403,魏延,文长,8
