label,name1,name2,freq
31,王朗,景兴,4
33,王谋,元泰,1
70,司马懿,仲达,1
88,华歆,子鱼,11
90,伊籍,机伯,1
94,刘永,公寿,1
101,刘备,玄德,1
107,刘理,奉孝,1
110,刘禅,公嗣,1
118,关羽,云长,1
122,许靖,文休,5
124,许慈,仁笃,1
127,孙权,仲谋,1
151,杜琼,伯瑜,1
156,杨洪,季休,1
173,何宗,彦英,1
199,张裔,君嗣,1
218,陈群,长文,1
243,孟光,孝裕,1
246,赵云,子龙,2
279,秦宓,子敕,1
290,桓阶,伯绪,1
294,贾诩,文和,3
321,诸葛亮,孔明,18
329,黄权,公衡,1
333,曹丕,子桓,13
334,曹休,文烈,3
340,曹洪,子廉,4
348,曹操,孟德,2
393,谯周,允南,4
