label,name1,name2,freq
17,王双,子全,1
32,王基,伯舆,6
41,文钦,仲若,5
44,邓艾,土载,4
65,司马昭,子尚,13
68,司马望,子初,3
141,孙綝,子通,8
217,陈骞,休渊,4
257,胡奋,玄威,1
272,姜维,伯约,11
320,诸葛诞,公休,12
388,裴秀,季彦,2
393,谯周,允南,1
