label,name1,name2,freq
32,王基,伯舆,3
41,文钦,仲若,2
44,邓艾,土载,17
60,乐进,文谦,1
65,司马昭,子尚,10
80,吕据,世议,1
133,孙亮,子明,1
135,孙峻,子远,1
141,孙綝,子通,3
200,张嶷,伯歧,2
212,陈泰,玄伯,10
217,陈骞,休渊,1
272,姜维,伯约,13
293,贾充,公闾,5
295,贾逵,梁道,1
304,夏侯霸,仲权,5
320,诸葛诞,公休,10
321,诸葛亮,孔明,1
325,诸葛靓,仲思,3
345,曹髦,彦士,3
347,曹彰,子文,1
361,蒋济,子通,1
394,樊建,长元,1
395,滕胤,承嗣,1
