label,name1,name2,freq
13,马超,孟起,1
101,刘备,玄德,16
181,张飞,翼德,39
188,张郃,隽乂,64
196,张鲁,公祺,1
228,周昕,大明,1
239,法正,孝直,2
242,孟达,子度,5
246,赵云,子龙,4
297,夏侯尚,伯仁,11
301,夏侯渊,妙才,6
318,郭淮,伯济,2
321,诸葛亮,孔明,18
330,黄忠,汉升,37
340,曹洪,子廉,5
348,曹操,孟德,3
365,韩浩,元嗣,9
401,霍峻,仲邈,5
403,魏延,文长,14
