label,name1,name2,freq
14,马谡,幼常,3
55,申耽,义举,6
62,司马师,子元,4
65,司马昭,子尚,3
70,司马懿,仲达,27
88,华歆,子鱼,1
159,李严,正方,1
188,张郃,隽乂,2
192,张津,子云,1
242,孟达,子度,31
246,赵云,子龙,2
265,钟繇,元常,2
272,姜维,伯约,9
306,徐晃,公明,6
318,郭淮,伯济,4
321,诸葛亮,孔明,41
341,曹真,子丹,7
346,曹睿,元仲,8
348,曹操,孟德,1
403,魏延,文长,3
