label,name1,name2,freq
18,王平,子均,1
45,邓芝,伯苗,1
70,司马懿,仲达,1
92,全琮,子璜,1
127,孙权,仲谋,2
153,杨仪,威公,29
164,李福,孙德,1
186,张茂,彦林,1
192,张津,子云,1
200,张嶷,伯歧,1
240,宗预,德艳,6
270,郤正,令先,2
272,姜维,伯约,10
277,费祎,文伟,6
321,诸葛亮,孔明,6
327,诸葛瞻,思远,1
346,曹睿,元仲,2
353,董允,休昭,3
362,蒋琬,公琰,6
374,傅干,彦材,1
393,谯周,允南,1
403,魏延,文长,35
