label,name1,name2,freq
11,马良,季常,1
12,马忠,德信,4
22,王甫,国山,6
70,司马懿,仲达,2
76,吕范,子衡,1
81,吕蒙,子明,11
83,朱然,义封,6
90,伊籍,机伯,1
94,刘永,公寿,2
101,刘备,玄德,24
107,刘理,奉孝,2
108,刘焉,君郎,1
118,关羽,云长,13
122,许靖,文休,3
127,孙权,仲谋,12
133,孙亮,子明,2
181,张飞,翼德,1
191,张昭,子布,1
232,周瑜,公瑾,1
239,法正,孝直,3
242,孟达,子度,3
319,郭嘉,奉孝,1
321,诸葛亮,孔明,14
348,曹操,孟德,7
368,韩暨,公至,1
377,鲁肃,子敬,4
391,廖化,元俭,1
397,潘璋,文圭,6
