label,name1,name2,freq
6,于禁,文则,1
75,吕布,奉先,24
81,吕蒙,子明,1
86,任峻,伯达,1
99,刘表,景升,3
101,刘备,玄德,11
118,关羽,云长,4
123,许褚,仲康,2
133,孙亮,子明,1
142,孙策,伯符,8
182,张辽,文选,1
191,张昭,子布,1
211,陈宫,公台,3
216,陈登,元龙,6
224,金尚,元休,1
252,荀彧,文若,2
281,袁术,公路,19
294,贾诩,文和,1
319,郭嘉,奉孝,1
332,曹仁,子孝,1
340,曹洪,子廉,1
348,曹操,孟德,9
387,臧霸,宣高,1
