label,name1,name2,freq
44,邓艾,土载,23
65,司马昭,子尚,5
68,司马望,子初,5
109,刘琰,威硕,3
110,刘禅,公嗣,2
202,张翼,伯恭,6
220,邵悌,元伯,2
256,荀顗,景倩,2
259,胡济,伟度,1
270,郤正,令先,3
272,姜维,伯约,29
293,贾充,公闾,1
304,夏侯霸,仲权,4
321,诸葛亮,孔明,1
353,董允,休昭,1
391,廖化,元俭,2
393,谯周,允南,2
