label,name1,name2,freq
42,文聘,仲业,2
60,乐进,文谦,1
65,司马昭,子尚,1
96,刘先,始宗,1
99,刘表,景升,2
101,刘备,玄德,41
118,关羽,云长,10
123,许褚,仲康,4
127,孙权,仲谋,5
137,孙乾,公祜,1
142,孙策,伯符,1
160,李典,曼成,2
181,张飞,翼德,15
182,张辽,文选,5
188,张郃,隽乂,1
202,张翼,伯恭,3
246,赵云,子龙,11
250,荀攸,公达,1
301,夏侯渊,妙才,1
321,诸葛亮,孔明,27
332,曹仁,子孝,1
348,曹操,孟德,30
367,韩嵩,德高,1
377,鲁肃,子敬,8
