label,name1,name2,freq
74,毕轨,昭先,1
75,吕布,奉先,1
99,刘表,景升,3
101,刘备,玄德,4
118,关羽,云长,1
127,孙权,仲谋,16
169,步骘,子山,3
191,张昭,子布,12
197,张温,惠恕,1
209,陆绩,公纪,2
246,赵云,子龙,1
278,骆统,公绪,1
281,袁术,公路,2
283,袁绍,本初,6
305,顾雍,元叹,2
320,诸葛诞,公休,1
321,诸葛亮,孔明,73
326,诸葛瑾,子瑜,2
331,黄盖,公覆,3
332,曹仁,子孝,1
348,曹操,孟德,33
370,程秉,德枢,2
377,鲁肃,子敬,19
381,虞翻,仲翔,2
400,薛综,敬文,3
