label,name1,name2,freq
12,马忠,德信,4
18,王平,子均,3
70,司马懿,仲达,21
125,孙礼,德达,3
153,杨仪,威公,4
159,李严,正方,10
188,张郃,隽乂,16
200,张嶷,伯歧,3
202,张翼,伯恭,1
270,郤正,令先,1
272,姜维,伯约,6
277,费祎,文伟,5
318,郭淮,伯济,7
321,诸葛亮,孔明,65
341,曹真,子丹,1
346,曹睿,元仲,1
362,蒋琬,公琰,2
393,谯周,允南,2
403,魏延,文长,11
