label,name1,name2,freq
15,马腾,寿成,1
19,王匡,公节,7
40,公孙瓒,伯圭,10
47,孔伷,公绪,1
49,孔融,文举,2
60,乐进,文谦,1
75,吕布,奉先,36
95,刘协,伯和,1
100,刘岱,公山,1
101,刘备,玄德,23
118,关羽,云长,8
130,孙坚,文台,14
131,孙和,子孝,1
160,李典,曼成,1
181,张飞,翼德,7
201,张邈,孟卓,1
211,陈宫,公台,2
274,祖茂,大荣,7
281,袁术,公路,8
283,袁绍,本初,11
285,袁隗,次阳,3
286,袁遗,伯业,3
300,夏侯敦,元让,1
301,夏侯渊,妙才,1
328,陶谦,恭祖,2
331,黄盖,公覆,2
332,曹仁,子孝,3
340,曹洪,子廉,3
344,曹嵩,巨高,1
348,曹操,孟德,14
354,董卓,仲颖,13
363,韩当,义公,2
369,韩馥,文节,2
372,程普,德谋,4
