label,name1,name2,freq
6,于禁,文则,6
37,太史慈,子义,10
38,毛玠,孝先,1
40,公孙瓒,伯圭,2
49,孔融,文举,29
60,乐进,文谦,3
75,吕布,奉先,25
79,吕虔,子恪,2
101,刘备,玄德,52
114,刘繇,正礼,1
118,关羽,云长,7
160,李典,曼成,1
181,张飞,翼德,7
182,张辽,文选,2
201,张邈,孟卓,4
211,陈宫,公台,6
216,陈登,元龙,4
241,审配,正南,1
246,赵云,子龙,6
252,荀彧,文若,2
281,袁术,公路,3
283,袁绍,本初,2
319,郭嘉,奉孝,3
328,陶谦,恭祖,17
332,曹仁,子孝,3
340,曹洪,子廉,2
344,曹嵩,巨高,1
348,曹操,孟德,27
354,董卓,仲颖,1
371,程昱,仲德,2
387,臧霸,宣高,3
