label,name1,name2,freq
6,于禁,文则,1
11,马良,季常,1
13,马超,孟起,4
18,王平,子均,1
22,王甫,国山,3
55,申耽,义举,1
70,司马懿,仲达,2
81,吕蒙,子明,2
90,伊籍,机伯,1
101,刘备,玄德,22
110,刘禅,公嗣,1
118,关羽,云长,53
122,许靖,文休,2
127,孙权,仲谋,5
133,孙亮,子明,1
169,步骘,子山,1
181,张飞,翼德,3
191,张昭,子布,2
239,法正,孝直,3
242,孟达,子度,1
246,赵云,子龙,2
270,郤正,令先,1
305,顾雍,元叹,1
321,诸葛亮,孔明,10
326,诸葛瑾,子瑜,3
330,黄忠,汉升,2
332,曹仁,子孝,12
348,曹操,孟德,12
354,董卓,仲颖,1
356,董昭,公仁,1
384,满宠,伯宁,11
391,廖化,元俭,4
398,潘浚,承明,3
403,魏延,文长,3
404,糜芳,子方,5
