label,name1,name2,freq
69,司马徽,德操,2
99,刘表,景升,2
101,刘备,玄德,62
118,关羽,云长,5
137,孙乾,公祜,1
160,李典,曼成,12
181,张飞,翼德,2
234,庞统,土元,1
246,赵云,子龙,5
308,徐庶,元直,35
321,诸葛亮,孔明,8
323,诸葛珪,子贡,1
332,曹仁,子孝,20
348,曹操,孟德,7
371,程昱,仲德,5
