label,name1,name2,freq
1,丁仪,正礼,1
31,王朗,景兴,10
37,太史慈,子义,34
75,吕布,奉先,13
76,吕范,子衡,4
87,华陀,元化,1
99,刘表,景升,1
100,刘岱,公山,1
101,刘备,玄德,22
103,刘宠,祖荣,1
114,刘繇,正礼,27
119,许允,土宗,1
127,孙权,仲谋,3
128,孙休,子烈,1
130,孙坚,文台,3
142,孙策,伯符,67
181,张飞,翼德,3
185,张纮,子纲,4
191,张昭,子布,6
208,陆康,季宁,2
210,陈武,子烈,6
211,陈宫,公台,1
230,周泰,幼平,7
232,周瑜,公瑾,9
268,皇甫嵩,义真,1
281,袁术,公路,15
283,袁绍,本初,1
328,陶谦,恭祖,1
331,黄盖,公覆,5
348,曹操,孟德,1
354,董卓,仲颖,1
357,董袭,元代,3
360,蒋钦,公奕,4
363,韩当,义公,5
372,程普,德谋,11
381,虞翻,仲翔,5
