label,name1,name2,freq
14,马谡,幼常,13
18,王平,子均,3
45,邓芝,伯苗,3
70,司马懿,仲达,7
92,全琮,子璜,8
127,孙权,仲谋,2
136,孙资,彦龙,1
188,张郃,隽乂,1
196,张鲁,公祺,1
206,陆逊,伯言,7
231,周鲂,子鱼,16
246,赵云,子龙,7
258,胡质,文德,1
272,姜维,伯约,2
277,费祎,文伟,4
295,贾逵,梁道,9
305,顾雍,元叹,1
307,徐盛,文向,6
318,郭淮,伯济,1
321,诸葛亮,孔明,28
326,诸葛瑾,子瑜,1
334,曹休,文烈,24
346,曹睿,元仲,2
362,蒋琬,公琰,3
384,满宠,伯宁,1
403,魏延,文长,3
