label,name1,name2,freq
12,马忠,德信,3
14,马谡,幼常,1
17,王双,子全,1
18,王平,子均,13
25,王肃,子雍,1
70,司马懿,仲达,29
88,华歆,子鱼,1
105,刘晔,子扬,4
125,孙礼,德达,5
158,杨暨,休先,2
181,张飞,翼德,1
188,张郃,隽乂,15
200,张嶷,伯歧,3
202,张翼,伯恭,8
272,姜维,伯约,4
277,费祎,文伟,2
318,郭淮,伯济,7
321,诸葛亮,孔明,61
341,曹真,子丹,10
358,董厥,龚袭,1
391,廖化,元俭,2
394,樊建,长元,1
403,魏延,文长,2
